Date,Open,High,Low,Close,Adj Close,Volume
2002-05-13,1611.260010,1759.329956,1602.599976,1741.390015,1741.390015,9811570000
2002-05-20,1726.780029,1726.890015,1643.959961,1661.489990,1661.489990,7798370000
2002-05-27,1670.349976,1671.349976,1607.300049,1615.729980,1615.729980,6006430000
2002-06-03,1613.500000,1621.500000,1495.810059,1535.479980,1535.479980,8879440000
2002-06-10,1536.979980,1551.800049,1445.439941,1504.739990,1504.739990,8667260000
2002-06-17,1519.650024,1567.989990,1435.849976,1440.959961,1440.959961,8580670000
2002-06-24,1429.560059,1486.250000,1375.530029,1463.209961,1463.209961,10510860000
2002-07-01,1457.040039,1459.839966,1336.060059,1448.359985,1448.359985,8825220000
2002-07-08,1439.849976,1452.560059,1323.589966,1373.500000,1373.500000,9566360000
2002-07-15,1365.790039,1426.280029,1309.939941,1319.150024,1319.150024,11074510000
2002-07-22,1309.839966,1332.099976,1192.420044,1262.119995,1262.119995,10465840000
2002-07-29,1286.810059,1354.479980,1235.569946,1247.920044,1247.920044,8274390000
2002-08-05,1243.380005,1322.069946,1205.680054,1306.119995,1306.119995,7251460000
2002-08-12,1293.880005,1368.689941,1265.189941,1361.010010,1361.010010,7286200000
2002-08-19,1362.290039,1426.760010,1359.140015,1380.619995,1380.619995,7414220000
2002-08-26,1387.199951,1396.400024,1295.790039,1314.849976,1314.849976,6570230000
2002-09-02,1302.670044,1304.020020,1251.000000,1295.300049,1295.300049,5728440000
2002-09-09,1286.750000,1347.270020,1270.589966,1291.400024,1291.400024,6222990000
2002-09-16,1286.849976,1298.500000,1216.189941,1221.089966,1221.089966,7485740000
2002-09-23,1209.130005,1239.619995,1169.040039,1199.160034,1199.160034,7909610000
2002-09-30,1187.479980,1222.719971,1135.270020,1139.900024,1139.900024,8388810000
2002-10-07,1135.790039,1220.119995,1108.489990,1210.469971,1210.469971,8755900000
2002-10-14,1198.500000,1288.079956,1193.420044,1287.859985,1287.859985,8287810000
2002-10-21,1276.760010,1331.329956,1267.760010,1331.130005,1331.130005,8308730000
2002-10-28,1345.719971,1360.829956,1279.189941,1360.699951,1360.699951,8514680000
2002-11-04,1394.569946,1420.030029,1354.280029,1359.280029,1359.280029,9628960000
2002-11-11,1355.099976,1413.530029,1319.069946,1411.140015,1411.140015,8185550000
2002-11-18,1422.540039,1475.349976,1367.760010,1468.739990,1468.739990,9559890000
2002-11-25,1470.640015,1497.439941,1441.119995,1478.780029,1478.780029,6456380000
2002-12-02,1507.939941,1521.439941,1391.099976,1422.439941,1422.439941,8455270000
2002-12-09,1411.400024,1411.689941,1362.420044,1362.420044,1362.420044,7170580000
2002-12-16,1367.739990,1408.160034,1346.180054,1363.050049,1363.050049,7919220000
2002-12-23,1359.920044,1392.579956,1346.650024,1348.310059,1348.310059,3334210000
2002-12-30,1349.430054,1389.439941,1327.189941,1387.079956,1387.079956,4680480000
2003-01-06,1390.189941,1457.449951,1390.089966,1447.719971,1447.719971,8118770000
2003-01-13,1461.729980,1467.349976,1376.180054,1376.189941,1376.189941,7018850000
2003-01-20,1380.430054,1393.670044,1340.219971,1342.140015,1342.140015,5967790000
2003-01-27,1329.810059,1363.310059,1303.640015,1320.910034,1320.910034,7355490000
2003-02-03,1324.739990,1335.760010,1278.540039,1282.469971,1282.469971,6440000000
2003-02-10,1286.510010,1315.040039,1261.790039,1310.170044,1310.170044,6369550000
2003-02-17,1319.989990,1352.069946,1316.040039,1349.020020,1349.020020,5146480000
2003-02-24,1342.500000,1343.089966,1291.959961,1337.520020,1337.520020,6418010000
2003-03-03,1344.209961,1353.310059,1280.719971,1305.290039,1305.290039,6534260000
2003-03-10,1295.459961,1352.839966,1253.219971,1340.329956,1340.329956,7305440000
2003-03-17,1329.949951,1425.729980,1326.280029,1421.839966,1421.839966,8721690000
2003-03-24,1390.040039,1400.140015,1367.890015,1369.599976,1369.599976,6979320000
2003-03-31,1351.609985,1412.079956,1336.609985,1383.510010,1383.510010,7430390000
2003-04-07,1425.229980,1430.109985,1351.099976,1358.849976,1358.849976,6613830000
2003-04-14,1361.349976,1425.500000,1359.319946,1425.500000,1425.500000,5665140000
2003-04-21,1425.959961,1468.079956,1413.709961,1434.540039,1434.540039,7880770000
2003-04-28,1437.859985,1504.219971,1435.349976,1502.880005,1502.880005,8067560000
2003-05-05,1508.310059,1531.819946,1486.910034,1520.150024,1520.150024,9163660000
2003-05-12,1518.520020,1552.979980,1512.719971,1538.530029,1538.530029,9235540000
2003-05-19,1530.380005,1536.040039,1478.150024,1510.089966,1510.089966,8205560000
2003-05-26,1504.869995,1599.920044,1504.219971,1595.910034,1595.910034,8518570000
2003-06-02,1612.099976,1684.060059,1584.699951,1627.420044,1627.420044,12512810000
2003-06-09,1623.000000,1661.119995,1597.319946,1626.489990,1626.489990,9184390000
2003-06-16,1633.800049,1686.099976,1629.589966,1644.719971,1644.719971,9688100000
2003-06-23,1642.329956,1653.739990,1598.250000,1625.260010,1625.260010,7992870000
2003-06-30,1634.859985,1683.770020,1598.920044,1663.459961,1663.459961,6316200000
2003-07-07,1685.410034,1758.180054,1685.410034,1733.930054,1733.930054,9219170000
2003-07-14,1757.430054,1776.099976,1688.819946,1708.500000,1708.500000,9324940000
2003-07-21,1706.150024,1740.800049,1675.180054,1730.699951,1730.699951,8533230000
2003-07-28,1734.680054,1757.369995,1713.209961,1715.619995,1715.619995,8095890000
2003-08-04,1714.839966,1723.270020,1640.880005,1644.030029,1644.030029,8153430000
2003-08-11,1646.949951,1705.329956,1646.589966,1702.010010,1702.010010,5998340000
2003-08-18,1707.170044,1812.489990,1706.930054,1765.319946,1765.319946,8135130000
2003-08-25,1763.780029,1813.819946,1737.150024,1810.449951,1810.449951,6523120000
2003-09-01,1817.920044,1879.699951,1804.300049,1858.239990,1858.239990,7945520000
2003-09-08,1863.880005,1888.650024,1819.420044,1855.030029,1855.030029,9716520000
2003-09-15,1857.119995,1913.739990,1843.790039,1905.699951,1905.699951,9052530000
2003-09-22,1881.420044,1904.130005,1792.060059,1792.069946,1792.069946,9671440000
2003-09-29,1801.550049,1891.619995,1783.459961,1880.569946,1880.569946,8971580000
2003-10-06,1884.640015,1936.930054,1876.000000,1915.310059,1915.310059,8566410000
2003-10-13,1924.060059,1966.869995,1910.239990,1912.359985,1912.359985,8786230000
2003-10-20,1913.790039,1944.339966,1841.619995,1865.589966,1865.589966,8878720000
2003-10-27,1876.030029,1957.530029,1873.619995,1932.209961,1932.209961,9555100000
2003-11-03,1941.310059,1992.270020,1938.219971,1970.739990,1970.739990,10288720000
2003-11-10,1972.099976,1977.790039,1923.500000,1930.260010,1930.260010,8926740000
2003-11-17,1919.010010,1926.000000,1878.069946,1893.880005,1893.880005,8978510000
2003-11-24,1907.290039,1963.060059,1907.290039,1960.260010,1960.260010,5855960000
2003-12-01,1972.969971,2000.920044,1935.579956,1937.819946,1937.819946,9664520000
2003-12-08,1937.479980,1956.969971,1887.459961,1949.000000,1949.000000,8608220000
2003-12-15,1978.770020,1979.780029,1901.660034,1951.020020,1951.020020,8686920000
2003-12-22,1946.189941,1979.739990,1941.619995,1973.140015,1973.140015,3778030000
2003-12-29,1976.930054,2022.369995,1976.930054,2006.680054,2006.680054,6399970000
2004-01-05,2020.780029,2113.330078,2020.780029,2086.919922,2086.919922,12097120000
2004-01-12,2093.540039,2140.469971,2080.290039,2140.459961,2140.459961,11619660000
2004-01-19,2149.030029,2152.120117,2108.449951,2123.870117,2123.870117,9603330000
2004-01-26,2120.560059,2153.830078,2041.069946,2066.149902,2066.149902,10985800000
2004-02-02,2072.129883,2085.489990,2012.790039,2064.010010,2064.010010,9839640000
2004-02-09,2069.290039,2091.219971,2049.760010,2053.560059,2053.560059,9343520000
2004-02-16,2068.419922,2094.919922,2022.790039,2037.930054,2037.930054,7379170000
2004-02-23,2044.410034,2045.099976,1991.050049,2029.819946,2029.819946,9354510000
2004-03-01,2036.920044,2069.020020,2020.290039,2047.630005,2047.630005,9229020000
2004-03-08,2052.070068,2058.250000,1943.890015,1984.729980,1984.729980,10208030000
2004-03-15,1977.780029,1980.310059,1927.689941,1940.469971,1940.469971,8689140000
2004-03-22,1929.020020,1976.760010,1896.910034,1960.020020,1960.020020,9205300000
2004-03-29,1975.430054,2057.169922,1975.430054,2057.169922,2057.169922,9183180000
2004-04-05,2055.989990,2079.120117,2038.739990,2052.879883,2052.879883,7016500000
2004-04-12,2057.639893,2073.419922,1982.140015,1995.739990,1995.739990,9113230000
2004-04-19,1995.369995,2051.750000,1973.250000,2049.770020,2049.770020,9723710000
2004-04-26,2052.250000,2059.080078,1919.390015,1920.150024,1920.150024,10282510000
2004-05-03,1928.719971,1969.969971,1917.959961,1917.959961,1917.959961,8764540000
2004-05-10,1904.729980,1937.869995,1878.770020,1904.250000,1904.250000,8513610000
2004-05-17,1881.060059,1936.040039,1865.400024,1912.089966,1912.089966,7716470000
2004-05-24,1924.869995,1991.869995,1913.729980,1986.739990,1986.739990,7658160000
2004-05-31,1978.520020,1998.319946,1960.260010,1978.619995,1978.619995,5923420000
2004-06-07,1991.670044,2023.540039,1988.890015,1999.869995,1999.869995,5815930000
2004-06-14,1987.750000,2006.579956,1963.479980,1986.729980,1986.729980,7430730000
2004-06-21,1990.819946,2033.869995,1964.530029,2025.469971,2025.469971,8485240000
2004-06-28,2038.979980,2055.649902,1996.609985,2006.660034,2006.660034,7886310000
2004-07-05,1994.699951,1995.400024,1934.569946,1946.329956,1946.329956,6867760000
2004-07-12,1936.170044,1945.170044,1882.930054,1883.150024,1883.150024,8234800000
2004-07-19,1889.060059,1933.030029,1846.550049,1849.089966,1849.089966,9175090000
2004-07-26,1852.420044,1896.310059,1829.060059,1887.359985,1887.359985,8494510000
2004-08-02,1874.930054,1893.130005,1775.569946,1776.890015,1776.890015,7954760000
2004-08-09,1782.349976,1808.699951,1750.819946,1757.219971,1757.219971,7506620000
2004-08-16,1759.579956,1843.119995,1759.579956,1838.020020,1838.020020,7014440000
2004-08-23,1843.790039,1866.250000,1828.510010,1862.089966,1862.089966,6041290000
2004-08-30,1855.780029,1876.239990,1819.619995,1844.479980,1844.479980,6186280000
2004-09-06,1856.000000,1895.780029,1847.479980,1894.310059,1894.310059,6033680000
2004-09-13,1900.170044,1919.209961,1892.079956,1910.089966,1910.089966,7791710000
2004-09-20,1903.020020,1925.849976,1879.479980,1879.479980,1879.479980,7442290000
2004-09-27,1871.160034,1942.229980,1852.589966,1942.199951,1942.199951,7967970000
2004-10-04,1954.589966,1971.040039,1917.719971,1919.969971,1919.969971,8891350000
2004-10-11,1924.410034,1948.010010,1899.329956,1911.500000,1911.500000,7696900000
2004-10-18,1909.780029,1957.479980,1904.500000,1915.140015,1915.140015,8612760000
2004-10-25,1911.079956,1984.180054,1905.489990,1974.989990,1974.989990,8954070000
2004-11-01,1975.479980,2046.920044,1969.319946,2038.939941,2038.939941,9057760000
2004-11-08,2038.219971,2085.340088,2032.369995,2085.340088,2085.340088,8924000000
2004-11-15,2082.590088,2112.179932,2070.629883,2070.629883,2070.629883,9961850000
2004-11-22,2066.340088,2110.379883,2052.800049,2101.969971,2101.969971,6261510000
2004-11-29,2110.909912,2164.629883,2090.350098,2147.959961,2147.959961,10817270000
2004-12-06,2145.429932,2161.300049,2097.860107,2128.070068,2128.070068,11291620000
2004-12-13,2141.199951,2171.270020,2132.189941,2135.199951,2135.199951,11456540000
2004-12-20,2142.209961,2168.780029,2124.219971,2160.620117,2160.620117,7197850000
2004-12-27,2168.820068,2185.560059,2147.590088,2175.439941,2175.439941,7339730000
2005-01-03,2184.750000,2191.600098,2076.689941,2088.610107,2088.610107,11625100000
2005-01-10,2087.620117,2111.429932,2066.790039,2087.909912,2087.909912,10762650000
2005-01-17,2081.860107,2106.189941,2032.880005,2034.270020,2034.270020,8476670000
2005-01-24,2040.130005,2055.129883,2008.680054,2035.829956,2035.829956,10447750000
2005-01-31,2053.469971,2086.719971,2049.250000,2086.659912,2086.659912,9598180000
2005-02-07,2086.550049,2095.639893,2039.719971,2076.659912,2076.659912,9849960000
2005-02-14,2076.750000,2103.449951,2056.199951,2058.620117,2058.620117,9140920000
2005-02-21,2046.180054,2065.399902,2023.000000,2065.399902,2065.399902,7737750000
2005-02-28,2058.280029,2084.149902,2038.770020,2070.610107,2070.610107,9800860000
2005-03-07,2073.899902,2100.570068,2036.410034,2041.599976,2041.599976,9159290000
2005-03-14,2043.640015,2059.070068,1999.979980,2007.790039,2007.790039,9368300000
2005-03-21,2008.160034,2017.660034,1985.219971,1991.060059,1991.060059,6856030000
2005-03-28,1998.760010,2014.729980,1968.579956,1984.810059,1984.810059,8595730000
2005-04-04,1983.810059,2021.819946,1972.069946,1999.349976,1999.349976,8213830000
2005-04-11,2004.160034,2007.239990,1906.709961,1908.150024,1908.150024,9264490000
2005-04-18,1906.430054,1962.410034,1904.270020,1932.189941,1932.189941,9392360000
2005-04-25,1942.020020,1958.579956,1889.829956,1921.650024,1921.650024,8777560000
2005-05-02,1923.229980,1973.500000,1916.030029,1967.349976,1967.349976,8524710000
2005-05-09,1967.739990,1990.000000,1943.890015,1976.780029,1976.780029,8415100000
2005-05-16,1976.380005,2046.420044,1973.670044,2046.420044,2046.420044,8061980000
2005-05-23,2045.689941,2076.800049,2041.949951,2075.729980,2075.729980,7642880000
2005-05-30,2073.919922,2097.800049,2065.020020,2071.429932,2071.429932,6742970000
2005-06-06,2072.360107,2095.959961,2052.959961,2063.000000,2063.000000,8042270000
2005-06-13,2059.959961,2098.530029,2053.389893,2090.110107,2090.110107,8296950000
2005-06-20,2081.050049,2106.570068,2050.760010,2053.270020,2053.270020,8794510000
2005-06-27,2050.300049,2076.159912,2039.689941,2057.370117,2057.370117,7580560000
2005-07-04,2052.100098,2113.909912,2050.300049,2112.879883,2112.879883,6335520000
2005-07-11,2115.979980,2164.179932,2115.570068,2156.780029,2156.780029,8375590000
2005-07-18,2151.840088,2193.189941,2144.780029,2179.739990,2179.739990,8592250000
2005-07-25,2179.040039,2201.389893,2165.929932,2184.830078,2184.830078,8222750000
2005-08-01,2191.489990,2219.909912,2175.909912,2177.909912,2177.909912,8043260000
2005-08-08,2182.989990,2185.909912,2144.600098,2156.899902,2156.899902,7842660000
2005-08-15,2153.709961,2173.659912,2133.080078,2135.560059,2135.560059,7035840000
2005-08-22,2140.949951,2156.129883,2118.040039,2120.770020,2120.770020,6980210000
2005-08-29,2112.439941,2157.320068,2112.250000,2141.070068,2141.070068,7090510000
2005-09-05,2147.310059,2177.229980,2147.310059,2175.510010,2175.510010,6079620000
2005-09-12,2176.469971,2186.830078,2142.729980,2160.350098,2160.350098,9160050000
2005-09-19,2157.370117,2162.139893,2093.060059,2116.840088,2116.840088,8519230000
2005-09-26,2127.899902,2151.689941,2107.699951,2151.689941,2151.689941,8277410000
2005-10-03,2152.699951,2167.000000,2069.040039,2090.350098,2090.350098,9275760000
2005-10-10,2091.679932,2093.229980,2025.579956,2064.830078,2064.830078,8578940000
2005-10-17,2065.540039,2096.429932,2042.030029,2082.209961,2082.209961,8188690000
2005-10-24,2089.510010,2121.360107,2063.810059,2089.879883,2089.879883,8587750000
2005-10-31,2094.370117,2172.679932,2094.370117,2169.429932,2169.429932,9992140000
2005-11-07,2174.250000,2205.360107,2162.649902,2202.469971,2202.469971,8207600000
2005-11-14,2203.790039,2234.300049,2176.540039,2227.070068,2227.070068,8595640000
2005-11-21,2226.620117,2269.300049,2219.250000,2263.010010,2263.010010,5739580000
2005-11-28,2263.550049,2273.610107,2230.189941,2273.370117,2273.370117,8957930000
2005-12-05,2269.070068,2278.159912,2233.739990,2256.729980,2256.729980,8748580000
2005-12-12,2263.969971,2271.850098,2247.320068,2252.479980,2252.479980,9328580000
2005-12-19,2254.639893,2256.030029,2213.520020,2249.419922,2249.419922,7555730000
2005-12-26,2253.050049,2259.679932,2200.510010,2205.320068,2205.320068,4941440000
2006-01-02,2216.530029,2306.719971,2189.909912,2305.620117,2305.620117,8011250000
2006-01-09,2306.179932,2332.919922,2303.129883,2317.040039,2317.040039,10103770000
2006-01-16,2302.560059,2311.709961,2245.199951,2247.699951,2247.699951,8635450000
2006-01-23,2255.310059,2314.360107,2241.020020,2304.229980,2304.229980,10894680000
2006-01-30,2306.239990,2313.979980,2255.989990,2262.580078,2262.580078,10949090000
2006-02-06,2263.120117,2284.520020,2235.409912,2261.879883,2261.879883,10407520000
2006-02-13,2252.040039,2294.629883,2232.679932,2282.360107,2282.360107,9139460000
2006-02-20,2283.520020,2293.739990,2256.750000,2287.040039,2287.040039,6909470000
2006-02-27,2291.479980,2324.919922,2276.739990,2302.600098,2302.600098,10503540000
2006-03-06,2306.659912,2309.510010,2239.540039,2262.040039,2262.040039,9814890000
2006-03-13,2269.439941,2323.790039,2263.679932,2306.479980,2306.479980,10536180000
2006-03-20,2311.929932,2332.949951,2282.379883,2312.820068,2312.820068,10312260000
2006-03-27,2312.469971,2353.139893,2299.560059,2339.790039,2339.790039,10235460000
2006-04-03,2352.239990,2375.449951,2332.669922,2339.020020,2339.020020,10206940000
2006-04-10,2340.389893,2343.590088,2302.189941,2326.110107,2326.110107,6993220000
2006-04-17,2325.560059,2375.540039,2299.419922,2342.860107,2342.860107,10557860000
2006-04-24,2338.780029,2361.889893,2315.120117,2322.570068,2322.570068,11469460000
2006-05-01,2329.790039,2344.370117,2295.030029,2342.570068,2342.570068,10317490000
2006-05-08,2342.409912,2352.560059,2243.320068,2243.780029,2243.780029,10322040000
2006-05-15,2234.010010,2245.179932,2164.540039,2193.879883,2193.879883,10878140000
2006-05-22,2178.149902,2210.489990,2135.810059,2210.370117,2210.370117,10568390000
2006-05-29,2202.570068,2233.879883,2164.739990,2219.409912,2219.409912,7849840000
2006-06-05,2212.350098,2219.409912,2100.429932,2135.060059,2135.060059,10439500000
2006-06-12,2137.469971,2147.909912,2065.110107,2129.949951,2129.949951,11202000000
2006-06-19,2136.600098,2152.560059,2103.770020,2121.469971,2121.469971,8367740000
2006-06-26,2126.459961,2183.479980,2090.780029,2172.090088,2172.090088,9396650000
2006-07-03,2177.909912,2190.439941,2126.639893,2130.060059,2130.060059,5720130000
2006-07-10,2135.959961,2142.360107,2027.109985,2037.349976,2037.349976,9111810000
2006-07-17,2034.760010,2086.070068,2012.780029,2020.390015,2020.390015,10104840000
2006-07-24,2030.489990,2094.949951,2030.489990,2094.139893,2094.139893,9886280000
2006-07-31,2087.860107,2119.010010,2052.750000,2085.050049,2085.050049,8651900000
2006-08-07,2079.449951,2097.760010,2048.219971,2057.709961,2057.709961,8545520000
2006-08-14,2073.010010,2168.110107,2067.689941,2163.949951,2163.949951,9313350000
2006-08-21,2151.909912,2162.679932,2122.649902,2140.290039,2140.290039,7013990000
2006-08-28,2140.520020,2198.580078,2139.570068,2193.159912,2193.159912,7560630000
2006-09-04,2192.939941,2207.550049,2149.360107,2165.790039,2165.790039,6833950000
2006-09-11,2152.120117,2247.159912,2147.439941,2235.590088,2235.590088,9845270000
2006-09-18,2232.989990,2261.469971,2202.929932,2218.929932,2218.929932,9798710000
2006-09-25,2227.370117,2273.300049,2212.020020,2258.429932,2258.429932,9501480000
2006-10-02,2257.000000,2306.350098,2224.209961,2299.989990,2299.989990,9489810000
2006-10-09,2297.820068,2360.229980,2292.290039,2357.290039,2357.290039,9185730000
2006-10-16,2359.189941,2368.110107,2324.429932,2342.300049,2342.300049,10003080000
2006-10-23,2338.149902,2379.290039,2330.610107,2350.620117,2350.620117,10389630000
2006-10-30,2347.209961,2375.530029,2316.820068,2330.790039,2330.790039,9390710000
2006-11-06,2341.659912,2401.330078,2341.659912,2389.719971,2389.719971,10117740000
2006-11-13,2389.520020,2453.350098,2387.879883,2445.860107,2445.860107,9522280000
2006-11-20,2441.159912,2468.419922,2437.840088,2460.260010,2460.260010,5612380000
2006-11-27,2454.169922,2454.639893,2390.100098,2413.209961,2413.209961,9987080000
2006-12-04,2420.919922,2459.510010,2416.770020,2437.360107,2437.360107,9725760000
2006-12-11,2437.360107,2470.020020,2419.320068,2457.199951,2457.199951,9737470000
2006-12-18,2462.429932,2470.949951,2400.719971,2401.179932,2401.179932,8686010000
2006-12-25,2398.219971,2437.379883,2397.679932,2415.290039,2415.290039,4883910000
2007-01-01,2429.719971,2460.510010,2394.659912,2434.250000,2434.250000,6599850000
2007-01-08,2435.250000,2502.820068,2421.129883,2502.820068,2502.820068,10936070000
2007-01-15,2504.560059,2508.929932,2435.679932,2451.310059,2451.310059,8907500000
2007-01-22,2454.500000,2470.510010,2418.610107,2435.489990,2435.489990,10373360000
2007-01-29,2434.639893,2481.379883,2431.310059,2475.879883,2475.879883,9918520000
2007-02-05,2475.030029,2496.520020,2453.439941,2459.820068,2459.820068,10369900000
2007-02-12,2460.629883,2498.370117,2444.679932,2496.310059,2496.310059,9672320000
2007-02-19,2491.750000,2531.419922,2479.919922,2515.100098,2515.100098,8041220000
2007-02-26,2525.040039,2525.979980,2359.439941,2368.000000,2368.000000,12633850000
2007-03-05,2368.000000,2404.800049,2340.399902,2387.550049,2387.550049,10237400000
2007-03-12,2385.139893,2404.020020,2331.570068,2372.659912,2372.659912,9850690000
2007-03-19,2384.659912,2459.959961,2381.550049,2448.929932,2448.929932,9093410000
2007-03-26,2451.600098,2455.629883,2396.830078,2421.639893,2421.639893,9318860000
2007-04-02,2425.360107,2471.340088,2409.040039,2471.340088,2471.340088,7187300000
2007-04-09,2478.020020,2491.939941,2448.709961,2491.939941,2491.939941,9247200000
2007-04-16,2500.550049,2532.239990,2490.340088,2526.389893,2526.389893,9924280000
2007-04-23,2525.770020,2562.989990,2509.260010,2557.209961,2557.209961,11277510000
2007-04-30,2558.050049,2577.959961,2510.570068,2572.149902,2572.149902,10856880000
2007-05-07,2572.639893,2580.060059,2533.120117,2562.219971,2562.219971,9617430000
2007-05-14,2564.050049,2568.929932,2519.350098,2558.449951,2558.449951,10112080000
2007-05-21,2560.929932,2600.939941,2531.280029,2557.189941,2557.189941,9839780000
2007-05-28,2561.040039,2626.399902,2551.679932,2613.919922,2613.919922,7787030000
2007-06-04,2606.050049,2619.750000,2534.969971,2573.540039,2573.540039,10917830000
2007-06-11,2569.639893,2630.510010,2547.989990,2626.709961,2626.709961,10105770000
2007-06-18,2631.340088,2634.600098,2583.239990,2588.959961,2588.959961,12185250000
2007-06-25,2590.590088,2626.560059,2560.449951,2603.229980,2603.229980,10251430000
2007-07-02,2617.389893,2667.969971,2614.840088,2666.510010,2666.510010,6234600000
2007-07-09,2668.989990,2707.639893,2631.889893,2707.000000,2707.000000,10034340000
2007-07-16,2703.399902,2724.739990,2674.260010,2687.600098,2687.600098,10680550000
2007-07-23,2698.489990,2705.030029,2562.060059,2562.239990,2562.239990,13077030000
2007-07-30,2568.139893,2607.449951,2511.120117,2511.250000,2511.250000,12954510000
2007-08-06,2524.870117,2627.750000,2491.959961,2544.889893,2544.889893,15858500000
2007-08-13,2566.600098,2572.510010,2386.689941,2505.030029,2505.030029,12257440000
2007-08-20,2511.070068,2576.689941,2487.439941,2576.689941,2576.689941,8368320000
2007-08-27,2570.409912,2603.110107,2500.550049,2596.360107,2596.360107,7768100000
2007-09-03,2596.379883,2644.449951,2556.590088,2565.699951,2565.699951,7486650000
2007-09-10,2581.780029,2612.699951,2536.929932,2602.179932,2602.179932,8656820000
2007-09-17,2594.040039,2683.020020,2575.360107,2671.219971,2671.219971,9694970000
2007-09-24,2676.419922,2716.750000,2656.330078,2701.500000,2701.500000,9418810000
2007-10-01,2704.250000,2784.929932,2704.250000,2780.320068,2780.320068,9214010000
2007-10-08,2777.719971,2834.000000,2757.760010,2805.679932,2805.679932,9744840000
2007-10-15,2809.169922,2811.659912,2725.159912,2725.159912,2725.159912,10750380000
2007-10-22,2705.860107,2810.310059,2698.139893,2804.189941,2804.189941,12371200000
2007-10-29,2815.159912,2861.510010,2773.820068,2810.379883,2810.379883,11625650000
2007-11-05,2782.800049,2825.469971,2624.429932,2627.939941,2627.939941,13483530000
2007-11-12,2619.409912,2698.350098,2583.000000,2637.239990,2637.239990,12708940000
2007-11-19,2622.439941,2633.820068,2542.699951,2596.600098,2596.600098,7634440000
2007-11-26,2599.820068,2696.239990,2539.810059,2660.959961,2660.959961,11433420000
2007-12-03,2654.909912,2711.959961,2613.830078,2706.159912,2706.159912,10124040000
2007-12-10,2710.729980,2734.820068,2634.750000,2635.739990,2635.739990,10329790000
2007-12-17,2623.229980,2691.989990,2553.989990,2691.989990,2691.989990,10160890000
2007-12-24,2694.350098,2727.550049,2661.790039,2674.459961,2674.459961,5684120000
2007-12-31,2663.780029,2668.610107,2502.679932,2504.649902,2504.649902,8017750000
2008-01-07,2514.149902,2527.419922,2407.389893,2439.939941,2439.939941,12983630000
2008-01-14,2470.870117,2483.129883,2323.290039,2340.020020,2340.020020,13698970000
2008-01-21,2221.199951,2408.219971,2202.540039,2326.199951,2326.199951,12339990000
2008-01-28,2324.850098,2419.229980,2306.639893,2413.360107,2413.360107,12686350000
2008-02-04,2413.419922,2413.419922,2252.649902,2304.850098,2304.850098,12090470000
2008-02-11,2310.750000,2376.219971,2294.419922,2321.800049,2321.800049,10697590000
2008-02-18,2348.979980,2353.790039,2265.360107,2303.350098,2303.350098,8848860000
2008-02-25,2303.409912,2363.520020,2264.969971,2271.479980,2271.479980,11070470000
2008-03-03,2271.260010,2290.010010,2186.929932,2212.489990,2212.489990,11576210000
2008-03-10,2211.139893,2282.610107,2168.669922,2212.489990,2212.489990,11670720000
2008-03-17,2166.939941,2280.899902,2155.419922,2258.110107,2258.110107,9779740000
2008-03-24,2268.199951,2346.780029,2256.870117,2261.179932,2261.179932,10151410000
2008-03-31,2265.149902,2391.929932,2260.590088,2370.979980,2370.979980,9916200000
2008-04-07,2386.620117,2390.040039,2286.189941,2290.239990,2290.239990,9348900000
2008-04-14,2287.020020,2412.780029,2266.290039,2402.969971,2402.969971,9610450000
2008-04-21,2393.070068,2447.280029,2361.669922,2422.929932,2422.929932,10017960000
2008-04-28,2422.629883,2499.139893,2406.370117,2476.989990,2476.989990,10245380000
2008-05-05,2475.310059,2496.649902,2429.030029,2445.520020,2445.520020,10164460000
2008-05-12,2454.649902,2537.409912,2446.360107,2528.850098,2528.850098,10256260000
2008-05-19,2530.820068,2551.469971,2430.360107,2444.669922,2444.669922,10093200000
2008-05-26,2450.520020,2530.159912,2448.580078,2522.659912,2522.659912,7644910000
2008-06-02,2514.820068,2549.939941,2460.560059,2474.560059,2474.560059,10721310000
2008-06-09,2483.219971,2485.000000,2388.489990,2454.500000,2454.500000,10614560000
2008-06-16,2443.129883,2483.189941,2394.260010,2406.090088,2406.090088,10565330000
2008-06-23,2416.550049,2421.250000,2290.590088,2315.629883,2315.629883,11970500000
2008-06-30,2312.419922,2325.489990,2227.800049,2245.379883,2245.379883,8550260000
2008-07-07,2263.689941,2296.030029,2203.250000,2239.080078,2239.080078,11752990000
2008-07-14,2262.860107,2320.770020,2167.290039,2282.780029,2282.780029,12017890000
2008-07-21,2290.750000,2350.090088,2252.840088,2310.530029,2310.530029,11644950000
2008-07-28,2307.189941,2353.389893,2258.620117,2310.959961,2310.959961,11114910000
2008-08-04,2309.750000,2416.399902,2280.929932,2414.100098,2414.100098,10942390000
2008-08-11,2407.550049,2473.199951,2402.530029,2452.520020,2452.520020,9898350000
2008-08-18,2456.959961,2456.959961,2360.389893,2414.709961,2414.709961,8023700000
2008-08-25,2399.729980,2412.840088,2345.790039,2367.520020,2367.520020,8306310000
2008-09-01,2402.110107,2413.110107,2216.989990,2255.879883,2255.879883,8666070000
2008-09-08,2296.179932,2303.889893,2191.530029,2261.270020,2261.270020,11650510000
2008-09-15,2202.280029,2318.429932,2070.219971,2273.899902,2273.899902,16752980000
